Time, Low-pass (1st partial)
0.445320, 1014.395020
0.446834, 1013.756653
0.448349, 1013.181030
0.449864, 1012.646606
0.451378, 1012.145569
0.452893, 1011.689453
0.454408, 1011.276794
0.455922, 1010.869263
0.457437, 1010.458435
0.458952, 1010.072449
0.460467, 1009.712769
0.461981, 1009.364868
0.463496, 1009.035767
0.465011, 1008.716675
0.466525, 1008.381348
0.468040, 1008.059448
0.469555, 1007.801208
0.471069, 1007.616211
0.472584, 1007.503601
0.474099, 1007.442322
0.475613, 1007.404175
0.477128, 1007.398071
0.478643, 1007.433289
0.480158, 1007.503357
0.481672, 1007.602722
0.483187, 1007.720642
0.484702, 1007.854126
0.486216, 1007.981201
0.487731, 1008.078369
0.489246, 1008.185425
0.490760, 1008.344543
0.492275, 1008.567749
0.493790, 1008.861145
0.495304, 1009.218506
0.496819, 1009.616028
0.498334, 1010.036377
0.499849, 1010.493225
0.501363, 1011.002319
0.502878, 1011.575928
0.504393, 1012.210999
0.505907, 1012.870667
0.507422, 1013.525330
0.508937, 1014.175659
0.510451, 1014.827515
0.511966, 1015.465637
0.513481, 1016.095337
0.514995, 1016.783020
0.516510, 1017.571167
0.518025, 1018.430847
0.519540, 1019.323120
0.521054, 1020.224548
0.522569, 1021.126892
0.524084, 1022.031067
0.525598, 1022.940247
0.527113, 1023.861877
0.528628, 1024.794922
0.530142, 1025.720215
0.531657, 1026.637939
0.533172, 1027.572876
0.534686, 1028.519775
0.536201, 1029.471558
0.537716, 1030.444336
0.539231, 1031.442139
0.540745, 1032.461304
0.542260, 1033.502563
0.543775, 1034.556519
0.545289, 1035.610474
0.546804, 1036.673096
0.548319, 1037.757812
0.549833, 1038.857300
0.551348, 1039.963257
0.552863, 1041.062500
0.554377, 1042.139404
0.555892, 1043.207642
0.557407, 1044.267822
0.558922, 1045.306885
0.560436, 1046.332397
0.561951, 1047.342896
0.563466, 1048.335449
0.564980, 1049.314575
0.566495, 1050.283813
0.568010, 1051.249634
0.569524, 1052.206787
0.571039, 1053.157959
0.572554, 1054.125732
0.574068, 1055.101196
0.575583, 1056.066406
0.577098, 1057.041260
0.578613, 1058.036987
0.580127, 1059.037231
0.581642, 1060.032471
0.583157, 1061.018433
0.584671, 1061.986694
0.586186, 1062.950562
0.587701, 1063.926514
0.589215, 1064.879639
0.590730, 1065.762817
0.592245, 1066.583252
0.593759, 1067.359985
0.595274, 1068.083740
0.596789, 1068.759521
0.598304, 1069.426758
0.599818, 1070.084595
0.601333, 1070.705322
0.602848, 1071.311279
0.604362, 1071.919434
0.605877, 1072.517090
0.607392, 1073.096924
0.608906, 1073.679199
0.610421, 1074.286621
0.611936, 1074.896484
0.613450, 1075.481323
0.614965, 1076.050781
0.616480, 1076.618164
0.617995, 1077.170898
0.619509, 1077.694946
0.621024, 1078.176147
0.622539, 1078.602783
0.624053, 1079.002808
0.625568, 1079.388184
0.627083, 1079.732544
0.628597, 1080.025391
0.630112, 1080.281494
0.631627, 1080.523560
0.633142, 1080.760010
0.634656, 1080.987915
0.636171, 1081.196289
0.637686, 1081.366455
0.639200, 1081.484863
0.640715, 1081.551636
0.642230, 1081.591553
0.643744, 1081.628174
0.645259, 1081.670410
0.646774, 1081.709595
0.648288, 1081.746460
0.649803, 1081.788574
0.651318, 1081.790039
0.652833, 1081.720093
0.654347, 1081.628540
0.655862, 1081.572388
0.657377, 1081.551514
0.658891, 1081.530640
0.660406, 1081.487061
0.661921, 1081.432129
0.663435, 1081.401855
0.664950, 1081.416992
0.666465, 1081.465210
0.667979, 1081.512329
0.669494, 1081.534424
0.671009, 1081.552734
0.672523, 1081.592773
0.674038, 1081.669189
0.675553, 1081.795776
0.677068, 1081.959229
0.678582, 1082.133179
0.680097, 1082.307739
0.681612, 1082.489258
0.683126, 1082.673096
0.684641, 1082.858154
0.686156, 1083.061035
0.687670, 1083.287842
0.689185, 1083.543213
0.690700, 1083.829834
0.692214, 1084.151733
0.693729, 1084.516479
0.695244, 1084.915283
0.696759, 1085.331055
0.698273, 1085.736694
0.699788, 1086.111206
0.701303, 1086.477417
0.702817, 1086.863647
0.704332, 1087.267944
0.705847, 1087.682129
0.707361, 1088.110962
0.708876, 1088.568604
0.710391, 1089.066528
0.711905, 1089.615845
0.713420, 1090.234741
0.714935, 1090.909668
0.716450, 1091.600586
0.717964, 1092.305298
0.719479, 1093.053711
0.720994, 1093.853760
0.722508, 1094.690308
0.724023, 1095.570923
0.725538, 1096.517090
0.727052, 1097.504028
0.728567, 1098.475098
0.730082, 1099.390747
0.731597, 1100.257690
0.733111, 1101.110718
0.734626, 1101.945801
0.736141, 1102.742676
0.737655, 1103.522827
0.739170, 1104.304443
0.740685, 1105.081177
0.742199, 1105.856567
0.743714, 1106.621704
0.745229, 1107.363037
0.746743, 1108.101685
0.748258, 1108.853638
0.749773, 1109.618774
0.751288, 1110.398315
0.752802, 1111.171021
0.754317, 1111.920410
0.755832, 1112.656738
0.757346, 1113.391113
0.758861, 1114.128906
0.760376, 1114.873779
0.761890, 1115.629517
0.763405, 1116.385132
0.764920, 1117.138794
0.766434, 1117.902344
0.767949, 1118.676392
0.769464, 1119.458496
0.770979, 1120.246216
0.772493, 1121.051880
0.774008, 1121.863159
0.775523, 1122.641235
0.777037, 1123.396240
0.778552, 1124.139282
0.780067, 1124.839478
0.781581, 1125.475220
0.783096, 1126.045288
0.784611, 1126.561523
0.786125, 1127.026733
0.787640, 1127.447266
0.789155, 1127.866943
0.790670, 1128.312256
0.792184, 1128.772339
0.793699, 1129.253174
0.795214, 1129.746948
0.796728, 1130.229980
0.798243, 1130.706299
0.799758, 1131.191406
0.801272, 1131.695679
0.802787, 1132.199951
0.804302, 1132.673340
0.805816, 1133.108887
0.807331, 1133.485352
0.808846, 1133.788330
0.810360, 1134.052612
0.811875, 1134.308594
0.813390, 1134.564453
0.814905, 1134.818481
0.816419, 1135.061768
0.817934, 1135.291016
0.819449, 1135.490845
0.820963, 1135.637939
0.822478, 1135.735596
0.823993, 1135.815674
0.825507, 1135.908325
0.827022, 1136.029419
0.828537, 1136.174561
0.830052, 1136.313721
0.831566, 1136.423218
0.833081, 1136.501465
0.834596, 1136.561768
0.836110, 1136.621826
0.837625, 1136.680054
0.839140, 1136.732178
0.840654, 1136.774902
0.842169, 1136.775757
0.843684, 1136.721191
0.845198, 1136.634644
0.846713, 1136.530273
0.848228, 1136.429199
0.849743, 1136.345581
0.851257, 1136.259277
0.852772, 1136.151489
0.854287, 1136.017822
0.855801, 1135.861328
0.857316, 1135.690430
0.858831, 1135.533691
0.860345, 1135.403564
0.861860, 1135.267700
0.863375, 1135.091675
0.864889, 1134.847900
0.866404, 1134.552979
0.867919, 1134.257080
0.869434, 1133.964355
0.870948, 1133.659668
0.872463, 1133.337036
0.873978, 1132.993408
0.875492, 1132.631470
0.877007, 1132.255615
0.878522, 1131.888428
0.880036, 1131.540649
0.881551, 1131.195190
0.883066, 1130.842285
0.884580, 1130.493652
0.886095, 1130.165161
0.887610, 1129.865479
0.889125, 1129.557495
0.890639, 1129.182007
0.892154, 1128.770508
0.893669, 1128.395264
0.895183, 1128.067261
0.896698, 1127.771729
0.898213, 1127.489624
0.899727, 1127.189209
0.901242, 1126.845825
0.902757, 1126.469360
0.904271, 1126.115967
0.905786, 1125.826294
0.907301, 1125.566528
0.908816, 1125.270386
0.910330, 1124.930298
0.911845, 1124.588867
0.913360, 1124.259399
0.914874, 1123.943604
0.916389, 1123.645630
0.917904, 1123.342163
0.919418, 1123.033081
0.920933, 1122.740112
0.922448, 1122.454346
0.923962, 1122.181641
0.925477, 1121.946777
0.926992, 1121.738281
0.928507, 1121.518799
0.930021, 1121.266113
0.931536, 1120.999756
0.933051, 1120.753174
0.934565, 1120.529541
0.936080, 1120.298584
0.937595, 1120.048828
0.939109, 1119.801025
0.940624, 1119.550049
0.942139, 1119.269775
0.943653, 1118.952026
0.945168, 1118.622192
0.946683, 1118.293091
0.948198, 1117.943359
0.949712, 1117.590088
0.951227, 1117.267944
0.952742, 1116.957153
0.954256, 1116.611206
0.955771, 1116.219727
0.957286, 1115.829712
0.958800, 1115.508789
0.960315, 1115.260986
0.961830, 1115.040894
0.963344, 1114.825317
0.964859, 1114.596924
0.966374, 1114.355469
0.967889, 1114.123047
0.969403, 1113.906128
0.970918, 1113.730347
0.972433, 1113.607788
0.973947, 1113.494751
0.975462, 1113.364868
0.976977, 1113.226929
0.978491, 1113.088623
0.980006, 1112.947998
0.981521, 1112.790527
0.983035, 1112.603638
0.984550, 1112.384277
0.986065, 1112.142578
0.987580, 1111.912476
0.989094, 1111.700684
0.990609, 1111.484131
0.992124, 1111.268799
0.993638, 1111.058228
0.995153, 1110.849487
0.996668, 1110.671021
0.998182, 1110.560425
0.999697, 1110.515747
1.001212, 1110.475586
1.002726, 1110.378906
1.004241, 1110.234985
1.005756, 1110.100220
1.007271, 1109.986328
1.008785, 1109.855225
1.010300, 1109.710205
1.011815, 1109.567017
1.013329, 1109.423706
1.014844, 1109.320801
1.016359, 1109.257690
1.017873, 1109.175903
1.019388, 1109.074707
1.020903, 1108.978760
1.022417, 1108.903320
1.023932, 1108.875488
1.025447, 1108.900269
1.026962, 1108.968750
1.028476, 1109.087158
1.029991, 1109.241089
1.031506, 1109.397705
1.033020, 1109.554810
1.034535, 1109.724731
1.036050, 1109.896729
1.037564, 1110.072876
1.039079, 1110.268921
1.040594, 1110.458374
1.042109, 1110.621826
1.043623, 1110.797485
1.045138, 1111.006714
1.046653, 1111.233276
1.048167, 1111.486206
1.049682, 1111.771118
1.051197, 1112.044678
1.052711, 1112.285522
1.054226, 1112.525146
1.055741, 1112.776978
1.057255, 1113.023438
1.058770, 1113.258179
1.060285, 1113.507324
1.061800, 1113.782593
1.063314, 1114.055786
1.064829, 1114.315796
1.066344, 1114.577148
1.067858, 1114.849365
1.069373, 1115.139771
1.070888, 1115.473145
1.072402, 1115.857910
1.073917, 1116.255005
1.075432, 1116.624878
1.076946, 1116.953979
1.078461, 1117.260132
1.079976, 1117.585083
1.081491, 1117.932983
1.083005, 1118.249146
1.084520, 1118.489746
1.086035, 1118.668701
1.087549, 1118.815674
1.089064, 1118.961792
1.090579, 1119.160034
1.092093, 1119.424805
1.093608, 1119.717163
1.095123, 1119.997070
1.096637, 1120.253784
1.098152, 1120.513794
1.099667, 1120.799683
1.101182, 1121.122681
1.102696, 1121.483887
1.104211, 1121.848511
1.105726, 1122.172119
1.107240, 1122.437866
1.108755, 1122.667114
1.110270, 1122.889771
1.111784, 1123.102417
1.113299, 1123.310791
1.114814, 1123.539917
1.116328, 1123.757812
1.117843, 1123.943237
1.119358, 1124.137573
1.120872, 1124.334717
1.122387, 1124.503906
1.123902, 1124.659912
1.125417, 1124.813110
1.126931, 1124.959717
1.128446, 1125.099976
1.129961, 1125.212524
1.131475, 1125.272583
1.132990, 1125.285156
1.134505, 1125.252930
1.136019, 1125.181885
1.137534, 1125.086304
1.139049, 1124.962280
1.140563, 1124.815430
1.142078, 1124.655396
1.143593, 1124.492554
1.145108, 1124.327515
1.146622, 1124.141968
1.148137, 1123.931396
1.149652, 1123.692871
1.151166, 1123.443726
1.152681, 1123.211792
1.154196, 1122.973877
1.155710, 1122.692017
1.157225, 1122.364624
1.158740, 1122.015137
1.160254, 1121.658325
1.161769, 1121.304688
1.163284, 1120.956543
1.164799, 1120.612305
1.166313, 1120.294556
1.167828, 1119.999023
1.169343, 1119.702393
1.170857, 1119.407471
1.172372, 1119.094360
1.173887, 1118.749268
1.175401, 1118.389893
1.176916, 1118.012451
1.178431, 1117.607178
1.179945, 1117.194702
1.181460, 1116.784302
1.182975, 1116.353882
1.184490, 1115.899292
1.186004, 1115.426147
1.187519, 1114.938110
1.189034, 1114.450195
1.190548, 1113.976440
1.192063, 1113.523682
1.193578, 1113.073730
1.195092, 1112.597290
1.196607, 1112.083374
1.198122, 1111.547729
1.199636, 1111.018799
1.201151, 1110.502319
1.202666, 1109.996216
1.204181, 1109.513794
1.205695, 1109.038574
1.207210, 1108.525391
1.208725, 1107.968506
1.210239, 1107.385254
1.211754, 1106.782349
1.213269, 1106.192871
1.214783, 1105.651367
1.216298, 1105.139648
1.217813, 1104.619873
1.219327, 1104.087402
1.220842, 1103.547363
1.222357, 1103.011108
1.223872, 1102.502441
1.225386, 1102.028809
1.226901, 1101.610596
1.228416, 1101.244141
1.229930, 1100.885010
1.231445, 1100.514038
1.232960, 1100.145386
1.234474, 1099.794678
1.235989, 1099.462646
1.237504, 1099.149658
1.239019, 1098.838379
1.240533, 1098.504272
1.242048, 1098.164673
1.243563, 1097.844116
1.245077, 1097.545288
1.246592, 1097.278442
1.248107, 1097.044678
1.249621, 1096.826416
1.251136, 1096.613525
1.252651, 1096.412842
1.254165, 1096.229980
1.255680, 1096.059814
1.257195, 1095.897949
1.258710, 1095.739258
1.260224, 1095.584351
1.261739, 1095.426758
1.263254, 1095.263916
1.264768, 1095.123779
1.266283, 1095.030273
1.267798, 1094.963501
1.269312, 1094.892822
1.270827, 1094.817017
1.272342, 1094.737671
1.273856, 1094.657715
1.275371, 1094.591675
1.276886, 1094.538696
1.278401, 1094.484985
1.279915, 1094.419800
1.281430, 1094.350708
1.282945, 1094.287354
1.284459, 1094.227295
1.285974, 1094.186401
1.287489, 1094.178955
1.289003, 1094.205933
1.290518, 1094.267212
1.292033, 1094.349731
1.293547, 1094.454224
1.295062, 1094.580933
1.296577, 1094.700562
1.298092, 1094.807617
1.299606, 1094.927979
1.301121, 1095.059814
1.302636, 1095.187622
1.304150, 1095.307251
1.305665, 1095.423218
1.307180, 1095.546265
1.308694, 1095.659546
1.310209, 1095.761963
1.311724, 1095.890747
1.313239, 1096.070312
1.314753, 1096.289307
1.316268, 1096.508057
1.317783, 1096.720825
1.319297, 1096.952515
1.320812, 1097.193481
1.322327, 1097.418945
1.323841, 1097.603149
1.325356, 1097.753052
1.326871, 1097.926025
1.328385, 1098.137573
1.329900, 1098.337769
1.331415, 1098.497437
1.332929, 1098.630249
1.334444, 1098.754639
1.335959, 1098.893433
1.337474, 1099.054321
1.338988, 1099.239380
1.340503, 1099.446411
1.342018, 1099.643066
1.343532, 1099.826904
1.345047, 1100.023926
1.346562, 1100.220947
1.348076, 1100.371704
1.349591, 1100.472412
1.351106, 1100.566284
1.352620, 1100.656372
1.354135, 1100.720581
1.355650, 1100.762695
1.357165, 1100.795898
1.358679, 1100.838989
1.360194, 1100.902588
1.361709, 1100.974243
1.363223, 1101.038086
1.364738, 1101.104736
1.366253, 1101.192627
1.367767, 1101.282349
1.369282, 1101.346069
1.370797, 1101.377563
1.372311, 1101.389648
1.373826, 1101.400635
1.375341, 1101.404419
1.376855, 1101.394165
1.378370, 1101.406128
1.379885, 1101.455566
1.381400, 1101.497803
1.382914, 1101.518433
1.384429, 1101.544434
1.385944, 1101.575195
1.387458, 1101.580322
1.388973, 1101.546631
1.390488, 1101.482788
1.392002, 1101.380981
1.393517, 1101.259399
1.395032, 1101.147949
1.396546, 1101.014282
1.398061, 1100.849609
1.399576, 1100.693237
1.401091, 1100.566040
1.402605, 1100.461670
1.404120, 1100.355103
1.405635, 1100.244141
1.407149, 1100.135010
1.408664, 1100.020142
1.410179, 1099.886108
1.411693, 1099.725220
1.413208, 1099.560059
1.414723, 1099.405029
1.416238, 1099.255981
1.417752, 1099.108032
1.419267, 1098.953857
1.420782, 1098.784424
1.422296, 1098.606323
1.423811, 1098.424438
1.425326, 1098.213989
1.426840, 1097.978760
1.428355, 1097.745117
1.429870, 1097.529785
1.431384, 1097.346436
1.432899, 1097.172119
1.434414, 1096.986328
1.435929, 1096.789917
1.437443, 1096.585205
1.438958, 1096.400757
1.440473, 1096.241333
1.441987, 1096.093872
1.443502, 1095.964233
1.445017, 1095.861938
1.446531, 1095.796387
1.448046, 1095.749512
1.449561, 1095.697388
1.451075, 1095.636719
1.452590, 1095.568359
1.454105, 1095.512817
1.455620, 1095.492676
1.457134, 1095.493408
1.458649, 1095.504761
1.460164, 1095.526001
1.461678, 1095.531616
1.463193, 1095.504395
1.464708, 1095.455200
1.466222, 1095.422485
1.467737, 1095.435791
1.469252, 1095.469116
1.470766, 1095.500366
1.472281, 1095.534058
1.473796, 1095.554199
1.475311, 1095.538574
1.476825, 1095.494629
1.478340, 1095.439697
1.479855, 1095.373291
1.481369, 1095.316772
1.482884, 1095.281738
1.484399, 1095.232056
1.485913, 1095.143433
1.487428, 1095.017944
1.488943, 1094.878052
1.490458, 1094.747559
1.491972, 1094.621094
1.493487, 1094.477539
1.495002, 1094.315918
1.496516, 1094.142212
1.498031, 1093.947876
1.499546, 1093.770386
1.501060, 1093.675781
1.502575, 1093.647827
1.504090, 1093.624146
1.505604, 1093.579102
1.507119, 1093.521973
1.508634, 1093.482666
1.510149, 1093.482300
1.511663, 1093.507568
1.513178, 1093.534424
1.514693, 1093.556519
1.516207, 1093.545166
1.517722, 1093.463257
1.519237, 1093.323975
1.520751, 1093.154053
1.522266, 1092.977783
1.523781, 1092.813721
1.525295, 1092.649902
1.526810, 1092.470947
1.528325, 1092.292847
1.529840, 1092.128418
1.531354, 1091.960083
1.532869, 1091.792847
1.534384, 1091.642090
1.535898, 1091.493774
1.537413, 1091.335327
1.538928, 1091.172363
1.540442, 1091.014526
1.541957, 1090.872559
1.543472, 1090.757324
1.544986, 1090.650024
1.546501, 1090.511841
1.548016, 1090.331421
1.549531, 1090.121338
1.551045, 1089.905029
1.552560, 1089.704468
1.554075, 1089.523438
1.555589, 1089.364014
1.557104, 1089.235229
1.558619, 1089.116943
1.560133, 1088.978027
1.561648, 1088.813843
1.563163, 1088.618652
1.564677, 1088.393433
1.566192, 1088.173462
1.567707, 1087.997803
1.569221, 1087.859863
1.570736, 1087.731567
1.572251, 1087.602905
1.573766, 1087.469482
1.575280, 1087.335205
1.576795, 1087.214722
1.578310, 1087.119995
1.579824, 1087.045410
1.581339, 1086.983521
1.582854, 1086.951782
1.584368, 1086.959473
1.585883, 1086.995483
1.587398, 1087.054810
1.588912, 1087.134399
1.590427, 1087.233765
1.591942, 1087.367554
1.593457, 1087.540405
1.594971, 1087.730591
1.596486, 1087.912476
1.598001, 1088.085693
1.599515, 1088.257935
1.601030, 1088.418335
1.602545, 1088.574707
1.604059, 1088.744995
1.605574, 1088.911499
1.607089, 1089.055664
1.608603, 1089.196899
1.610118, 1089.376099
1.611633, 1089.617065
1.613148, 1089.905884
1.614662, 1090.216797
1.616177, 1090.534668
1.617692, 1090.852783
1.619206, 1091.183716
1.620721, 1091.540771
1.622236, 1091.915894
1.623750, 1092.307617
1.625265, 1092.716431
1.626780, 1093.121704
1.628294, 1093.519165
1.629809, 1093.920166
1.631324, 1094.321899
1.632839, 1094.725708
1.634353, 1095.130859
1.635868, 1095.524536
1.637383, 1095.913940
1.638897, 1096.332031
1.640412, 1096.802979
1.641927, 1097.310059
1.643441, 1097.825562
1.644956, 1098.354248
1.646471, 1098.910645
1.647985, 1099.478760
1.649500, 1100.029663
1.651015, 1100.548828
1.652530, 1101.024658
1.654044, 1101.468628
1.655559, 1101.916992
1.657074, 1102.376709
1.658588, 1102.833496
1.660103, 1103.286377
1.661618, 1103.762451
1.663132, 1104.297485
1.664647, 1104.870239
1.666162, 1105.429077
1.667676, 1105.963257
1.669191, 1106.478271
1.670706, 1106.972412
1.672221, 1107.442261
1.673735, 1107.901001
1.675250, 1108.361572
1.676765, 1108.809814
1.678279, 1109.239746
1.679794, 1109.650635
1.681309, 1110.057251
1.682823, 1110.481812
1.684338, 1110.903442
1.685853, 1111.306519
1.687368, 1111.721436
1.688882, 1112.166992
1.690397, 1112.607178
1.691912, 1113.006348
1.693426, 1113.375122
1.694941, 1113.735229
1.696456, 1114.108521
1.697970, 1114.518311
1.699485, 1114.965088
1.701000, 1115.419800
1.702514, 1115.869873
1.704029, 1116.330200
1.705544, 1116.789062
1.707059, 1117.234619
1.708573, 1117.688599
1.710088, 1118.165039
1.711603, 1118.654175
1.713117, 1119.148071
1.714632, 1119.624878
1.716147, 1120.040161
1.717661, 1120.400269
1.719176, 1120.741089
1.720691, 1121.081055
1.722205, 1121.439453
1.723720, 1121.811035
1.725235, 1122.169922
1.726750, 1122.498169
1.728264, 1122.797363
1.729779, 1123.091187
1.731294, 1123.405518
1.732808, 1123.754517
1.734323, 1124.106567
1.735838, 1124.420288
1.737352, 1124.713501
1.738867, 1125.026245
1.740382, 1125.372070
1.741896, 1125.735229
1.743411, 1126.084351
1.744926, 1126.405762
1.746441, 1126.712158
1.747955, 1127.010254
1.749470, 1127.317017
1.750985, 1127.652832
1.752499, 1127.988770
1.754014, 1128.298950
1.755529, 1128.601929
1.757043, 1128.926270
1.758558, 1129.270630
1.760073, 1129.595947
1.761588, 1129.879517
1.763102, 1130.143921
1.764617, 1130.423096
1.766132, 1130.698853
1.767646, 1130.921021
1.769161, 1131.089233
1.770676, 1131.222412
1.772190, 1131.323242
1.773705, 1131.420288
1.775220, 1131.555176
1.776734, 1131.744019
1.778249, 1131.964600
1.779764, 1132.174683
1.781278, 1132.340698
1.782793, 1132.464233
1.784308, 1132.561401
1.785823, 1132.623779
1.787337, 1132.648193
1.788852, 1132.650879
1.790367, 1132.645142
1.791881, 1132.632446
